order_id,symbol,side,fill_price,quantity,notional_usd,fill_time,candle_time,candle_high,candle_low,maker_fee,is_entry
e7bed644-8225-4dd9-a391-056e03239b5e,BTCUSDT,BUY,90972.24642857,0.00109924,100.00,2025-12-01T11:52:21.363286+00:00,2025-11-28T22:59:59.999000+00:00,91106.90000000,90957.20000000,0.002000,True
fcd044ce-c052-43a8-ae78-f94e043e4707,BTCUSDT,BUY,90870.99285714,0.00099042,90.00,2025-12-01T11:52:21.373054+00:00,2025-11-28T23:44:59.999000+00:00,90991.60000000,90866.60000000,0.001800,True
1b11a19f-122b-4c9b-994b-2cf380dfc9b1,BTCUSDT,SELL,90937.71071429,0.00109965,100.00,2025-12-01T11:52:21.403367+00:00,2025-11-28T23:59:59.999000+00:00,90950.40000000,90840.00000000,0.002000,True
5bc18bba-2c4e-4645-8898-2ebab17c816b,BTCUSDT,BUY,90837.39642857,0.00110087,100.00,2025-12-01T11:52:21.428159+00:00,2025-11-29T01:44:59.999000+00:00,90922.10000000,90750.10000000,0.002000,True
db3672f0-2224-428e-bb34-976026cdb7d8,BTCUSDT,BUY,90754.09285714,0.00099169,90.00,2025-12-01T11:52:21.428178+00:00,2025-11-29T01:44:59.999000+00:00,90922.10000000,90750.10000000,0.001800,True
1dc63e25-87bf-4e39-8f92-3c32eaffd4c2,BTCUSDT,SELL,90828.23214286,0.00110098,100.00,2025-12-01T11:52:21.489180+00:00,2025-11-29T03:14:59.999000+00:00,90829.00000000,90737.50000000,0.002000,True
0007f571-f7c3-442b-b521-82b076d403f3,BTCUSDT,SELL,90720.82142857,0.00110228,100.00,2025-12-01T11:52:21.519297+00:00,2025-11-29T03:44:59.999000+00:00,90729.40000000,90624.00000000,0.002000,True
c32b67dd-bd41-4638-b5ac-d74435a21ffb,BTCUSDT,BUY,90792.52500000,0.00110141,100.00,2025-12-01T11:52:21.545558+00:00,2025-11-29T04:59:59.999000+00:00,90877.00000000,90743.20000000,0.002000,True
7a5e1a8b-9c58-4f08-92cc-ce6f3656273b,BTCUSDT,BUY,90725.45000000,0.00099200,90.00,2025-12-01T11:52:21.553234+00:00,2025-11-29T05:59:59.999000+00:00,90833.10000000,90683.90000000,0.001800,True
c90b8f9f-3bb2-48c1-ad3c-aeb6da80d9be,BTCUSDT,SELL,90581.70000000,0.00110398,100.00,2025-12-01T11:52:21.602754+00:00,2025-11-29T07:14:59.999000+00:00,90625.00000000,90445.60000000,0.002000,True
db3ef29e-48e4-485d-8b83-60e07f134868,BTCUSDT,SELL,90594.53571429,0.00110382,100.00,2025-12-01T11:52:21.616817+00:00,2025-11-29T08:14:59.999000+00:00,90625.00000000,90430.50000000,0.002000,True
1552a51d-dab9-471f-8e13-a14cee5c4cf3,BTCUSDT,BUY,90484.33214286,0.00110516,100.00,2025-12-01T11:52:21.651518+00:00,2025-11-29T09:14:59.999000+00:00,90631.80000000,90467.90000000,0.002000,True
81b1a2e0-f8dc-40d5-a07d-c847a8e6178d,BTCUSDT,SELL,90629.91428571,0.00110339,100.00,2025-12-01T11:52:21.683877+00:00,2025-11-29T11:59:59.999000+00:00,90645.60000000,90546.00000000,0.002000,True
ee03308c-183b-46f9-8264-682603721407,BTCUSDT,BUY,90545.73571429,0.00110441,100.00,2025-12-01T11:52:21.716684+00:00,2025-11-29T12:29:59.999000+00:00,90625.70000000,90503.90000000,0.002000,True
17c01c30-cf80-4afe-8c9a-2e39b5d8b36c,BTCUSDT,SELL,90644.38928571,0.00110321,100.00,2025-12-01T11:52:21.749156+00:00,2025-11-29T12:59:59.999000+00:00,90676.30000000,90567.00000000,0.002000,True
502fee88-b338-4a59-bf47-c2c8520ff842,BTCUSDT,SELL,90706.27857143,0.00099221,90.00,2025-12-01T11:52:21.756350+00:00,2025-11-29T13:29:59.999000+00:00,90750.60000000,90543.80000000,0.001800,True
04000ef9-f04e-4345-be41-030f603ddf72,BTCUSDT,BUY,90630.64285714,0.00110338,100.00,2025-12-01T11:52:21.787513+00:00,2025-11-29T14:29:59.999000+00:00,90708.70000000,90612.30000000,0.002000,True
fd09c77d-9aec-4679-bbcf-af8d9488fc88,BTCUSDT,SELL,90685.55714286,0.00110271,100.00,2025-12-01T11:52:21.821485+00:00,2025-11-29T15:14:59.999000+00:00,90722.20000000,90582.20000000,0.002000,True
67fbbc8f-970d-4524-a99a-77a4b0245f0f,BTCUSDT,BUY,90767.90000000,0.00110171,100.00,2025-12-01T11:52:21.855475+00:00,2025-11-29T15:29:59.999000+00:00,91068.10000000,90714.00000000,0.002000,True
4691dbba-04c7-4afd-83c7-1666168928a5,BTCUSDT,BUY,90895.03928571,0.00110017,100.00,2025-12-01T11:52:21.885888+00:00,2025-11-29T16:29:59.999000+00:00,91130.00000000,90824.80000000,0.002000,True
ffbf13b0-31a8-43ad-a7f8-df6579962270,BTCUSDT,BUY,90825.87857143,0.00099091,90.00,2025-12-01T11:52:21.885906+00:00,2025-11-29T16:29:59.999000+00:00,91130.00000000,90824.80000000,0.001800,True
cca1d633-3390-47ce-be73-d260e9d427b7,BTCUSDT,BUY,90756.71785714,0.00088148,80.00,2025-12-01T11:52:21.915232+00:00,2025-11-29T17:14:59.999000+00:00,90985.00000000,90661.00000000,0.001600,True
383383e7-6990-46db-ae3e-30609bc0161d,BTCUSDT,BUY,90792.34285714,0.00110141,100.00,2025-12-01T11:52:21.915250+00:00,2025-11-29T17:14:59.999000+00:00,90985.00000000,90661.00000000,0.002000,True
6063c81a-b39c-414c-a96b-a1c69dc345ab,BTCUSDT,BUY,90716.18571429,0.00099211,90.00,2025-12-01T11:52:21.915262+00:00,2025-11-29T17:14:59.999000+00:00,90985.00000000,90661.00000000,0.001800,True
6f59eae6-59dd-452d-a988-9558db3654e4,BTCUSDT,SELL,90435.16785714,0.00110576,100.00,2025-12-01T11:52:21.996904+00:00,2025-11-29T18:14:59.999000+00:00,90509.30000000,90092.70000000,0.002000,True
bb2db2cc-3e4f-4e2d-a47f-9d60b9dc84ec,BTCUSDT,SELL,90541.43571429,0.00099402,90.00,2025-12-01T11:52:22.005141+00:00,2025-11-29T18:44:59.999000+00:00,90602.90000000,90166.10000000,0.001800,True
a5a38f38-a99e-4996-b066-ce8df27c527c,BTCUSDT,BUY,90533.98928571,0.00110456,100.00,2025-12-01T11:52:22.036364+00:00,2025-11-29T18:59:59.999000+00:00,90685.90000000,90513.60000000,0.002000,True
08b86319-e0b8-4551-80bd-3bac6b2106fb,BTCUSDT,SELL,90717.85357143,0.00110232,100.00,2025-12-01T11:52:22.062398+00:00,2025-11-29T20:44:59.999000+00:00,90791.50000000,90600.00000000,0.002000,True
ad327d04-b864-431b-ba34-751a7a1c18a7,BTCUSDT,BUY,90799.31785714,0.00110133,100.00,2025-12-01T11:52:22.094084+00:00,2025-11-29T20:59:59.999000+00:00,91007.40000000,90742.30000000,0.002000,True
8b68647f-c414-4506-9906-815fb3c1f202,BTCUSDT,SELL,90788.34285714,0.00110146,100.00,2025-12-01T11:52:22.121565+00:00,2025-11-29T22:44:59.999000+00:00,90873.60000000,90666.00000000,0.002000,True
58940c11-dfc7-46b0-84dd-9716a4482a3c,BTCUSDT,SELL,90882.68571429,0.00099029,90.00,2025-12-01T11:52:22.135516+00:00,2025-11-29T22:59:59.999000+00:00,90886.50000000,90685.00000000,0.001800,True
595de9d4-e482-4107-bcec-5165b601ccaa,BTCUSDT,BUY,90721.71428571,0.00110227,100.00,2025-12-01T11:52:22.169638+00:00,2025-11-29T23:59:59.999000+00:00,90812.80000000,90713.90000000,0.002000,True
f2e9b865-ed37-47b6-8af6-4905263c297d,BTCUSDT,BUY,90894.08214286,0.00110018,100.00,2025-12-01T11:52:22.206256+00:00,2025-11-30T01:14:59.999000+00:00,90989.80000000,90825.90000000,0.002000,True
64eebdf3-d1c6-4f0e-9031-6c6e649405da,BTCUSDT,BUY,90821.96428571,0.00099095,90.00,2025-12-01T11:52:22.214604+00:00,2025-11-30T02:44:59.999000+00:00,90950.00000000,90781.10000000,0.001800,True
740462b0-8230-45c9-a0dc-336a855f80d2,BTCUSDT,SELL,90802.83571429,0.00110129,100.00,2025-12-01T11:52:22.249502+00:00,2025-11-30T02:59:59.999000+00:00,90828.10000000,90700.00000000,0.002000,True
0e545479-b406-4899-b5d2-e621b472b4e1,BTCUSDT,SELL,90716.46428571,0.00110234,100.00,2025-12-01T11:52:22.277042+00:00,2025-11-30T03:44:59.999000+00:00,90865.80000000,90633.00000000,0.002000,True
c6b00fd1-8ce2-4581-ada1-63e9bb06f5b1,BTCUSDT,SELL,90785.12857143,0.00099135,90.00,2025-12-01T11:52:22.277062+00:00,2025-11-30T03:44:59.999000+00:00,90865.80000000,90633.00000000,0.001800,True
55835b2f-8ba8-42fd-8fe3-1e6ee8729a52,BTCUSDT,SELL,90853.79285714,0.00088054,80.00,2025-12-01T11:52:22.277085+00:00,2025-11-30T03:44:59.999000+00:00,90865.80000000,90633.00000000,0.001600,True
2a10eee5-2814-4df8-9adb-454a4a6ef66d,BTCUSDT,BUY,90803.05357143,0.00110128,100.00,2025-12-01T11:52:22.337213+00:00,2025-11-30T04:44:59.999000+00:00,90863.90000000,90782.90000000,0.002000,True
8debcd99-beb7-4d7e-a855-8cb7cc2d2728,BTCUSDT,BUY,90819.96428571,0.00110108,100.00,2025-12-01T11:52:22.395921+00:00,2025-11-30T07:14:59.999000+00:00,90930.20000000,90815.90000000,0.002000,True
80a6dbd0-8414-4396-bf36-ceed91c16756,BTCUSDT,BUY,90890.64642857,0.00110022,100.00,2025-12-01T11:52:22.420051+00:00,2025-11-30T08:14:59.999000+00:00,90996.50000000,90890.30000000,0.002000,True
05712101-08ef-4a2a-bf11-e1ac9e05277a,BTCUSDT,BUY,91262.33571429,0.00109574,100.00,2025-12-01T11:52:22.461552+00:00,2025-11-30T09:59:59.999000+00:00,91403.20000000,91250.00000000,0.002000,True
7f35cfdb-3c74-4a12-bffc-363d2f88d31d,BTCUSDT,BUY,91258.30714286,0.00109579,100.00,2025-12-01T11:52:22.473733+00:00,2025-11-30T10:14:59.999000+00:00,91416.40000000,91182.20000000,0.002000,True
861419c8-7c92-4444-aab1-a762376b1aa4,BTCUSDT,BUY,91164.17142857,0.00098723,90.00,2025-12-01T11:52:22.486610+00:00,2025-11-30T10:44:59.999000+00:00,91345.40000000,91156.00000000,0.001800,True
1b55e6f3-1ef0-4e79-b658-d7bc3696c85c,BTCUSDT,SELL,91294.75000000,0.00109535,100.00,2025-12-01T11:52:22.516857+00:00,2025-11-30T11:14:59.999000+00:00,91347.50000000,91157.20000000,0.002000,True
761790ac-054f-4376-8afd-c3f2eb38e02d,BTCUSDT,SELL,91106.02857143,0.00109762,100.00,2025-12-01T11:52:22.546989+00:00,2025-11-30T11:59:59.999000+00:00,91151.50000000,90926.30000000,0.002000,True
f43f7669-7314-43c9-bbd4-9511afc61cb3,BTCUSDT,SELL,91211.15714286,0.00098672,90.00,2025-12-01T11:52:22.554191+00:00,2025-11-30T12:14:59.999000+00:00,91218.50000000,90960.00000000,0.001800,True
cf78189c-b524-48c1-8c65-ed994b9e7f88,BTCUSDT,BUY,91548.91785714,0.00109231,100.00,2025-12-01T11:52:22.620304+00:00,2025-11-30T14:29:59.999000+00:00,91672.00000000,91442.00000000,0.002000,True
0d10d583-b562-4b8f-b128-e8a6e43a0f8c,BTCUSDT,BUY,91447.93571429,0.00098417,90.00,2025-12-01T11:52:22.620322+00:00,2025-11-30T14:29:59.999000+00:00,91672.00000000,91442.00000000,0.001800,True
953e554b-cb28-4d9f-a11b-612341273d5a,BTCUSDT,SELL,91436.18928571,0.00109366,100.00,2025-12-01T11:52:22.666338+00:00,2025-11-30T14:44:59.999000+00:00,91543.20000000,91208.80000000,0.002000,True
c7f59b8e-dd2a-4096-87d8-45fa4d2dbc71,BTCUSDT,SELL,91545.17857143,0.00098312,90.00,2025-12-01T11:52:22.673098+00:00,2025-11-30T15:29:59.999000+00:00,91577.00000000,91310.00000000,0.001800,True
384b1eb6-ce76-4525-97f5-09e755282cd5,BTCUSDT,SELL,91654.16785714,0.00087285,80.00,2025-12-01T11:52:22.683624+00:00,2025-11-30T16:29:59.999000+00:00,91744.50000000,91429.30000000,0.001600,True
aa9ec3b9-2dd5-4375-902b-6c2d3dd77588,BTCUSDT,BUY,91559.64642857,0.00109218,100.00,2025-12-01T11:52:22.710249+00:00,2025-11-30T17:14:59.999000+00:00,91789.50000000,91313.40000000,0.002000,True
86d064c1-8697-4d01-a52d-3cde7042b88a,BTCUSDT,BUY,91450.59285714,0.00098414,90.00,2025-12-01T11:52:22.710270+00:00,2025-11-30T17:14:59.999000+00:00,91789.50000000,91313.40000000,0.001800,True
4bf47006-bc5b-4eed-b0f5-b726b1937b98,BTCUSDT,BUY,91341.53928571,0.00087583,80.00,2025-12-01T11:52:22.710283+00:00,2025-11-30T17:14:59.999000+00:00,91789.50000000,91313.40000000,0.001600,True
24a220fc-4d4c-4cd1-8b13-565f3401cc32,BTCUSDT,SELL,91452.77142857,0.00109346,100.00,2025-12-01T11:52:22.762995+00:00,2025-11-30T17:29:59.999000+00:00,91476.30000000,91313.70000000,0.002000,True
76df7d61-17f1-4b6a-a5de-991c4e9ea76c,BTCUSDT,BUY,91320.10000000,0.00109505,100.00,2025-12-01T11:52:22.803482+00:00,2025-11-30T19:29:59.999000+00:00,91461.30000000,91259.20000000,0.002000,True
832ff6e3-5a7a-4d3f-a2e1-f305df8828ac,BTCUSDT,SELL,91322.76071429,0.00109502,100.00,2025-12-01T11:52:22.831887+00:00,2025-11-30T20:59:59.999000+00:00,91333.30000000,91218.20000000,0.002000,True
366ebba2-1bc4-4a8a-ad36-fdee460052b9,BTCUSDT,SELL,91131.84285714,0.00109731,100.00,2025-12-01T11:52:22.860021+00:00,2025-11-30T21:29:59.999000+00:00,91180.80000000,90825.10000000,0.002000,True
2a200f0c-265c-4652-907f-355fd49106a5,BTCUSDT,SELL,91232.28571429,0.00098649,90.00,2025-12-01T11:52:22.867081+00:00,2025-11-30T22:14:59.999000+00:00,91282.10000000,91139.00000000,0.001800,True
6bb7613c-f47b-433b-9807-43f3e5e0004d,BTCUSDT,SELL,90733.13214286,0.00110213,100.00,2025-12-01T11:52:22.901870+00:00,2025-11-30T23:29:59.999000+00:00,90930.10000000,90600.00000000,0.002000,True
f6ed451a-7464-498d-bd4d-16a1841ece78,BTCUSDT,SELL,90850.66428571,0.00099064,90.00,2025-12-01T11:52:22.901890+00:00,2025-11-30T23:29:59.999000+00:00,90930.10000000,90600.00000000,0.001800,True
b7942ca6-99d2-41a8-b133-8836baf0ed33,BTCUSDT,SELL,89061.05714286,0.00112283,100.00,2025-12-01T11:52:22.932968+00:00,2025-12-01T00:14:59.999000+00:00,90396.90000000,88807.20000000,0.002000,True
8eebadc6-2b98-4fc6-8c47-cb02c8720c6a,BTCUSDT,SELL,89234.41428571,0.00100858,90.00,2025-12-01T11:52:22.932991+00:00,2025-12-01T00:14:59.999000+00:00,90396.90000000,88807.20000000,0.001800,True
8a06752d-6022-4be4-972f-2c3c4e312b7c,BTCUSDT,SELL,89407.77142857,0.00089478,80.00,2025-12-01T11:52:22.933005+00:00,2025-12-01T00:14:59.999000+00:00,90396.90000000,88807.20000000,0.001600,True
21840719-7e7a-4a23-90ed-bc24836e4ed3,BTCUSDT,SELL,87922.44642857,0.00113737,100.00,2025-12-01T11:52:22.967274+00:00,2025-12-01T00:44:59.999000+00:00,88408.80000000,87575.80000000,0.002000,True
71ad9a30-c750-4a53-95ff-bee865c7e5ee,BTCUSDT,SELL,88132.49285714,0.00102119,90.00,2025-12-01T11:52:22.967298+00:00,2025-12-01T00:44:59.999000+00:00,88408.80000000,87575.80000000,0.001800,True
047ebac5-18ee-4a9f-995e-c30cd12f3906,BTCUSDT,SELL,88342.53928571,0.00090557,80.00,2025-12-01T11:52:22.967311+00:00,2025-12-01T00:44:59.999000+00:00,88408.80000000,87575.80000000,0.001600,True
b737ee7c-0236-44d7-91a2-c0e08289ce68,BTCUSDT,SELL,87082.87500000,0.00114833,100.00,2025-12-01T11:52:23.019047+00:00,2025-12-01T02:44:59.999000+00:00,87127.10000000,86537.80000000,0.002000,True
45052b61-e549-4a15-9765-1f366199d269,BTCUSDT,SELL,85920.53571429,0.00116387,100.00,2025-12-01T11:52:23.060070+00:00,2025-12-01T04:29:59.999000+00:00,86034.60000000,85666.00000000,0.002000,True
f2a10df1-fdf5-4290-9e48-c3c95c71495d,BTCUSDT,BUY,86069.46428571,0.00116185,100.00,2025-12-01T11:52:23.082821+00:00,2025-12-01T06:14:59.999000+00:00,86241.50000000,85935.50000000,0.002000,True
17fc067e-9f16-4169-93ea-57f830b435b4,BTCUSDT,BUY,86350.81785714,0.00115807,100.00,2025-12-01T11:52:23.107364+00:00,2025-12-01T08:14:59.999000+00:00,86626.70000000,86339.50000000,0.002000,True
c4d3c335-10b4-4fc1-be85-fe0dee999ad1,BTCUSDT,BUY,86681.52500000,0.00115365,100.00,2025-12-01T11:52:23.140125+00:00,2025-12-01T09:14:59.999000+00:00,86886.00000000,86555.00000000,0.002000,True
13e9440e-ecb1-4286-a405-6c007d9d577e,BTCUSDT,BUY,86552.05000000,0.00103984,90.00,2025-12-01T11:52:23.154914+00:00,2025-12-01T09:29:59.999000+00:00,86740.00000000,86459.10000000,0.001800,True
8e7ac98c-261e-4405-838e-a2300bc9fb08,BTCUSDT,BUY,86472.01071429,0.00115644,100.00,2025-12-01T11:52:23.154937+00:00,2025-12-01T09:29:59.999000+00:00,86740.00000000,86459.10000000,0.002000,True
988b6b6b-62b6-44f4-827a-789c0258e93b,ETHUSDT,BUY,2812.40300000,0.03555678,100.00,2025-12-01T11:53:41.165312+00:00,2025-11-24T13:29:59.999000+00:00,2820.81000000,2809.24000000,0.002000,True
8755223d-cac4-4ae5-8b1e-cccbd1361d3b,ETHUSDT,BUY,2805.58600000,0.03207886,90.00,2025-12-01T11:53:41.172023+00:00,2025-11-24T14:14:59.999000+00:00,2813.90000000,2799.25000000,0.001800,True
0e1c7e38-e35d-450d-bb7c-3f16bbf716ee,ETHUSDT,SELL,2803.50111111,0.03566968,100.00,2025-12-01T11:53:41.200108+00:00,2025-11-24T14:29:59.999000+00:00,2808.00000000,2795.18000000,0.002000,True
fe060233-dd11-4273-b572-dfa2b26e4ec4,ETHUSDT,SELL,2810.31222222,0.03202491,90.00,2025-12-01T11:53:41.207900+00:00,2025-11-24T14:44:59.999000+00:00,2848.28000000,2795.91000000,0.001800,True
e7a096b5-7e0e-41e9-8bbc-f255b02e9fd9,ETHUSDT,SELL,2817.12333333,0.02839776,80.00,2025-12-01T11:53:41.207928+00:00,2025-11-24T14:44:59.999000+00:00,2848.28000000,2795.91000000,0.001600,True
0cbe7a6b-eaa3-4a99-9303-fbf7eb5845cf,ETHUSDT,SELL,2819.84700000,0.03191663,90.00,2025-12-01T11:53:41.229367+00:00,2025-11-24T14:59:59.999000+00:00,2831.92000000,2782.20000000,0.001800,True
e66adc37-c209-4e84-94a9-d696fe2ee2a5,ETHUSDT,SELL,2828.59550000,0.02828259,80.00,2025-12-01T11:53:41.229396+00:00,2025-11-24T14:59:59.999000+00:00,2831.92000000,2782.20000000,0.001600,True
c9b8fae4-2d79-440c-88c0-5c94eb80fa3f,ETHUSDT,BUY,2821.73583333,0.03543918,100.00,2025-12-01T11:53:41.270412+00:00,2025-11-24T15:14:59.999000+00:00,2840.80000000,2815.31000000,0.002000,True
1c3690fa-d74d-4b43-9b30-8f3fca712329,ETHUSDT,BUY,2811.31166667,0.03201353,90.00,2025-12-01T11:53:41.279907+00:00,2025-11-24T15:29:59.999000+00:00,2834.88000000,2810.86000000,0.001800,True
4a5939d2-6c42-4c06-a083-16e955238177,ETHUSDT,BUY,2906.90428571,0.03440086,100.00,2025-12-01T11:53:41.326523+00:00,2025-11-24T17:44:59.999000+00:00,2931.61000000,2903.83000000,0.002000,True
862ea1d3-ac9b-401b-aa8c-e7b27903aff4,ETHUSDT,BUY,2932.27178571,0.03410325,100.00,2025-12-01T11:53:41.348770+00:00,2025-11-24T18:44:59.999000+00:00,2946.87000000,2927.89000000,0.002000,True
c16f10f6-6153-467b-b630-2b9542c39aa0,ETHUSDT,BUY,2958.72928571,0.03379829,100.00,2025-12-01T11:53:41.378418+00:00,2025-11-24T19:14:59.999000+00:00,2978.99000000,2953.19000000,0.002000,True
fdffee45-0e38-4c17-b70b-8a0a6b8c9bb1,ETHUSDT,SELL,2968.79714286,0.03368368,100.00,2025-12-01T11:53:41.400694+00:00,2025-11-24T20:14:59.999000+00:00,2986.98000000,2951.00000000,0.002000,True
25d22933-7d07-419f-aaff-82f2a89c8e20,ETHUSDT,SELL,2979.79428571,0.03020343,90.00,2025-12-01T11:53:41.400724+00:00,2025-11-24T20:14:59.999000+00:00,2986.98000000,2951.00000000,0.001800,True
c2875600-90a1-4c6c-ab25-35fffdf7fe6d,ETHUSDT,BUY,2965.62750000,0.03371968,100.00,2025-12-01T11:53:41.442905+00:00,2025-11-24T21:14:59.999000+00:00,2972.96000000,2962.30000000,0.002000,True
29140f17-f255-44a3-af93-d89b901428db,ETHUSDT,SELL,2973.25357143,0.03363319,100.00,2025-12-01T11:53:41.475654+00:00,2025-11-24T22:14:59.999000+00:00,2979.42000000,2956.75000000,0.002000,True
ad76119a-2053-4b66-9270-a0b237944443,ETHUSDT,SELL,2944.99214286,0.03395595,100.00,2025-12-01T11:53:41.507066+00:00,2025-11-25T00:14:59.999000+00:00,2952.51000000,2937.16000000,0.002000,True
922bdaca-1aa8-4926-8c10-06167db77397,ETHUSDT,SELL,2951.49428571,0.03049303,90.00,2025-12-01T11:53:41.507102+00:00,2025-11-25T00:14:59.999000+00:00,2952.51000000,2937.16000000,0.001800,True
8841e3ff-71ef-4b8c-81e0-3f49209d3f8f,ETHUSDT,SELL,2924.09250000,0.03419864,100.00,2025-12-01T11:53:41.542241+00:00,2025-11-25T01:59:59.999000+00:00,2937.62000000,2916.59000000,0.002000,True
0f2943a8-68b1-4574-8e4f-9e8020cbbba8,ETHUSDT,SELL,2930.20500000,0.03071457,90.00,2025-12-01T11:53:41.542272+00:00,2025-11-25T01:59:59.999000+00:00,2937.62000000,2916.59000000,0.001800,True
152a1f4d-beda-4531-90fb-8a2f50e5b632,ETHUSDT,SELL,2936.31750000,0.02724501,80.00,2025-12-01T11:53:41.542297+00:00,2025-11-25T01:59:59.999000+00:00,2937.62000000,2916.59000000,0.001600,True
32f15f3c-6886-48fb-b696-4cd5965a5266,ETHUSDT,BUY,2922.93928571,0.03421214,100.00,2025-12-01T11:53:41.578853+00:00,2025-11-25T02:59:59.999000+00:00,2933.52000000,2922.79000000,0.002000,True
59eddeea-d9b0-464c-ac5c-7227cb2c8c9e,ETHUSDT,BUY,2916.12857143,0.03086284,90.00,2025-12-01T11:53:41.586015+00:00,2025-11-25T03:44:59.999000+00:00,2925.72000000,2905.26000000,0.001800,True
134cae6b-9737-4668-a7f1-e7086c1d137e,ETHUSDT,BUY,2909.31785714,0.02749785,80.00,2025-12-01T11:53:41.586041+00:00,2025-11-25T03:44:59.999000+00:00,2925.72000000,2905.26000000,0.001600,True
d3e26671-4e24-4b9d-b663-ece831867759,ETHUSDT,SELL,2917.39607143,0.03427714,100.00,2025-12-01T11:53:41.623537+00:00,2025-11-25T04:14:59.999000+00:00,2923.21000000,2908.35000000,0.002000,True
ad981e30-3069-4745-bfbf-22e3a4fff0b6,ETHUSDT,BUY,2919.64178571,0.03425078,100.00,2025-12-01T11:53:41.653697+00:00,2025-11-25T04:29:59.999000+00:00,2928.75000000,2917.14000000,0.002000,True
762cc6ce-3940-4190-b5ac-c412f0a697de,ETHUSDT,BUY,2928.96750000,0.03414172,100.00,2025-12-01T11:53:41.676986+00:00,2025-11-25T05:14:59.999000+00:00,2937.36000000,2926.66000000,0.002000,True
73ceacee-8b57-4c25-9e11-a5c50424c8ea,ETHUSDT,BUY,2921.87500000,0.03080214,90.00,2025-12-01T11:53:41.688988+00:00,2025-11-25T05:29:59.999000+00:00,2930.69000000,2916.90000000,0.001800,True
e59ad768-537f-4732-bf52-db1653335181,ETHUSDT,BUY,2921.00392857,0.03423481,100.00,2025-12-01T11:53:41.689017+00:00,2025-11-25T05:29:59.999000+00:00,2930.69000000,2916.90000000,0.002000,True
85b7d2b8-66e6-4cb2-a7b6-2ee79efade00,ETHUSDT,SELL,2907.17892857,0.03439761,100.00,2025-12-01T11:53:41.746082+00:00,2025-11-25T07:59:59.999000+00:00,2917.41000000,2900.01000000,0.002000,True
e914bfb0-3976-4ecb-9947-ae999b009e0f,ETHUSDT,SELL,2912.79785714,0.03089813,90.00,2025-12-01T11:53:41.746111+00:00,2025-11-25T07:59:59.999000+00:00,2917.41000000,2900.01000000,0.001800,True
25b82021-0f08-49fd-a322-c2365b08a910,ETHUSDT,SELL,2876.23392857,0.03476769,100.00,2025-12-01T11:53:41.773334+00:00,2025-11-25T08:59:59.999000+00:00,2899.22000000,2868.01000000,0.002000,True
9bcbc91d-6a68-4e0e-8da7-be53ac48c238,ETHUSDT,SELL,2882.27785714,0.03122530,90.00,2025-12-01T11:53:41.773365+00:00,2025-11-25T08:59:59.999000+00:00,2899.22000000,2868.01000000,0.001800,True
a7438883-74d7-4b9d-9816-17c7099be1ca,ETHUSDT,SELL,2888.32178571,0.02769774,80.00,2025-12-01T11:53:41.773390+00:00,2025-11-25T08:59:59.999000+00:00,2899.22000000,2868.01000000,0.001600,True
efd9854d-d5f1-4a64-8988-add110c48cc4,ETHUSDT,BUY,2883.94607143,0.03467471,100.00,2025-12-01T11:53:41.811048+00:00,2025-11-25T09:59:59.999000+00:00,2891.85000000,2882.06000000,0.002000,True
1c04edcf-abb6-4f5f-a987-aecbfa24d97a,ETHUSDT,BUY,2890.46000000,0.03459657,100.00,2025-12-01T11:53:41.834411+00:00,2025-11-25T11:14:59.999000+00:00,2897.07000000,2888.74000000,0.002000,True
9aafc3e9-863d-46a9-a83d-8f502939d7ac,ETHUSDT,BUY,2913.04821429,0.03432830,100.00,2025-12-01T11:53:41.864295+00:00,2025-11-25T12:29:59.999000+00:00,2930.00000000,2909.36000000,0.002000,True
1c32bec3-fa96-4861-88db-7eaad7cbd230,ETHUSDT,BUY,2906.56642857,0.03096437,90.00,2025-12-01T11:53:41.871592+00:00,2025-11-25T13:44:59.999000+00:00,2932.38000000,2902.03000000,0.001800,True
178c10c5-8c9e-4027-bf11-c77225a44266,ETHUSDT,SELL,2913.55214286,0.03432236,100.00,2025-12-01T11:53:41.901604+00:00,2025-11-25T14:14:59.999000+00:00,2921.17000000,2903.01000000,0.002000,True
b2aa44e0-4a73-460d-86b3-568170a4ba0e,ETHUSDT,SELL,2921.03428571,0.03081100,90.00,2025-12-01T11:53:41.901633+00:00,2025-11-25T14:14:59.999000+00:00,2921.17000000,2903.01000000,0.001800,True
e377a1bf-b996-454f-89b4-7d5c3da745ad,ETHUSDT,SELL,2888.84714286,0.03461588,100.00,2025-12-01T11:53:41.944237+00:00,2025-11-25T15:14:59.999000+00:00,2896.47000000,2855.00000000,0.002000,True
92a155ca-9c89-4dd4-9d44-5382b8d5410f,ETHUSDT,SELL,2898.28428571,0.03105285,90.00,2025-12-01T11:53:41.950708+00:00,2025-11-25T15:44:59.999000+00:00,2909.00000000,2883.30000000,0.001800,True
7d4904ca-443c-4d08-bc90-cd07f1a100c7,ETHUSDT,SELL,2907.72142857,0.02751295,80.00,2025-12-01T11:53:41.950736+00:00,2025-11-25T15:44:59.999000+00:00,2909.00000000,2883.30000000,0.001600,True
c694eb90-5b42-4095-af01-aaf1e0c3b6e3,ETHUSDT,SELL,2933.67000000,0.03408700,100.00,2025-12-01T11:53:42.059580+00:00,2025-11-25T18:59:59.999000+00:00,2942.45000000,2921.37000000,0.002000,True
